"","downloaded","language","measure","uni_lemma","words","age","prop"
"9435","2023-09-04","Croatian","produces","MOUTH","usta",26,0.86
"9436","2023-09-04","Croatian","produces","MOUTH","usta",27,1
"9437","2023-09-04","Croatian","produces","MOUTH","usta",28,0.95
"9438","2023-09-04","Croatian","produces","MOUTH","usta",29,0.93
"9439","2023-09-04","Croatian","produces","MOUTH","usta",30,0.89
"9440","2023-09-04","Danish","produces","MOUTH","mund",8,0
"9441","2023-09-04","Danish","produces","MOUTH","mund",9,0
"9442","2023-09-04","Danish","produces","MOUTH","mund",10,0
"9443","2023-09-04","Danish","produces","MOUTH","mund",11,0
"9444","2023-09-04","Danish","produces","MOUTH","mund",12,0.01
"9445","2023-09-04","Danish","produces","MOUTH","mund",13,0
"9446","2023-09-04","Danish","produces","MOUTH","mund",14,0.01
"9447","2023-09-04","Danish","produces","MOUTH","mund",15,0.01
"9448","2023-09-04","Danish","produces","MOUTH","mund",16,0.07
"9449","2023-09-04","Danish","produces","MOUTH","mund",17,0.08
"9450","2023-09-04","Danish","produces","MOUTH","mund",18,0.22
"9451","2023-09-04","Danish","produces","MOUTH","mund",19,0.27
"9452","2023-09-04","Danish","produces","MOUTH","mund",20,0.42
"9453","2023-09-04","Danish","produces","MOUTH","mund",21,0.48
"9454","2023-09-04","Danish","produces","MOUTH","mund",22,0.67
"9455","2023-09-04","Danish","produces","MOUTH","mund",23,0.68
"9456","2023-09-04","Danish","produces","MOUTH","mund",24,0.79
"9457","2023-09-04","Danish","produces","MOUTH","mund",25,0.82
"9458","2023-09-04","Danish","produces","MOUTH","mund",26,0.89
"9459","2023-09-04","Danish","produces","MOUTH","mund",27,0.93
"9460","2023-09-04","Danish","produces","MOUTH","mund",28,0.93
"9461","2023-09-04","Danish","produces","MOUTH","mund",29,0.95
"9462","2023-09-04","Danish","produces","MOUTH","mund",30,0.98
"9463","2023-09-04","Danish","produces","MOUTH","mund",31,0.97
"9464","2023-09-04","Danish","produces","MOUTH","mund",32,0.97
"9465","2023-09-04","Danish","produces","MOUTH","mund",33,0.98
"9466","2023-09-04","Danish","produces","MOUTH","mund",34,0.98
"9467","2023-09-04","Danish","produces","MOUTH","mund",35,0.98
"9468","2023-09-04","Danish","produces","MOUTH","mund",36,1
"9469","2023-09-04","English (American)","produces","MOUTH","mouth",8,0
"9470","2023-09-04","English (American)","produces","MOUTH","mouth",9,0.02
"9471","2023-09-04","English (American)","produces","MOUTH","mouth",10,0.01
"9472","2023-09-04","English (American)","produces","MOUTH","mouth",11,0.02
"9473","2023-09-04","English (American)","produces","MOUTH","mouth",12,0.03
"9474","2023-09-04","English (American)","produces","MOUTH","mouth",13,0.06
"9475","2023-09-04","English (American)","produces","MOUTH","mouth",14,0.08
"9476","2023-09-04","English (American)","produces","MOUTH","mouth",15,0.15
"9477","2023-09-04","English (American)","produces","MOUTH","mouth",16,0.17
"9478","2023-09-04","English (American)","produces","MOUTH","mouth",17,0.23
"9479","2023-09-04","English (American)","produces","MOUTH","mouth",18,0.31
"9480","2023-09-04","English (American)","produces","MOUTH","mouth",19,0.48
"9481","2023-09-04","English (American)","produces","MOUTH","mouth",20,0.52
"9482","2023-09-04","English (American)","produces","MOUTH","mouth",21,0.56
"9483","2023-09-04","English (American)","produces","MOUTH","mouth",22,0.62
"9484","2023-09-04","English (American)","produces","MOUTH","mouth",23,0.7
"9485","2023-09-04","English (American)","produces","MOUTH","mouth",24,0.73
"9486","2023-09-04","English (American)","produces","MOUTH","mouth",25,0.8
"9487","2023-09-04","English (American)","produces","MOUTH","mouth",26,0.79
"9488","2023-09-04","English (American)","produces","MOUTH","mouth",27,0.85
"9489","2023-09-04","English (American)","produces","MOUTH","mouth",28,0.93
"9490","2023-09-04","English (American)","produces","MOUTH","mouth",29,0.88
"9491","2023-09-04","English (American)","produces","MOUTH","mouth",30,0.87
"9492","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",8,0.02
"9493","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",9,0
"9494","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",10,0
"9495","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",11,0
"9496","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",12,0
"9497","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",13,0.01
"9498","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",14,0.02
"9499","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",15,0.06
"9500","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",16,0.11
"9501","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",17,0.25
"9502","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",18,0.35
"9503","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",19,0.37
"9504","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",20,0.52
"9505","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",21,0.67
"9506","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",22,0.7
"9507","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",23,0.87
"9508","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",24,0.8
"9509","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",25,0.84
"9510","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",26,0.86
"9511","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",27,0.97
"9512","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",28,0.97
"9513","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",29,0.97
"9514","2023-09-04","French (Quebecois)","produces","MOUTH","bouche",30,0.92
"9515","2023-09-04","German","produces","MOUTH","Mund",18,0.29
"9516","2023-09-04","German","produces","MOUTH","Mund",19,0.43
"9517","2023-09-04","German","produces","MOUTH","Mund",20,0.45
"9518","2023-09-04","German","produces","MOUTH","Mund",21,0.55
"9519","2023-09-04","German","produces","MOUTH","Mund",22,0.63
"9520","2023-09-04","German","produces","MOUTH","Mund",23,0.81
"9521","2023-09-04","German","produces","MOUTH","Mund",24,0.75
"9522","2023-09-04","German","produces","MOUTH","Mund",25,0.77
"9523","2023-09-04","German","produces","MOUTH","Mund",26,0.89
"9524","2023-09-04","German","produces","MOUTH","Mund",27,0.88
"9525","2023-09-04","German","produces","MOUTH","Mund",28,0.88
"9526","2023-09-04","German","produces","MOUTH","Mund",29,0.93
"9527","2023-09-04","German","produces","MOUTH","Mund",30,0.98
"9528","2023-09-04","Hebrew","produces","MOUTH","פה",11,0
"9529","2023-09-04","Hebrew","produces","MOUTH","פה",12,0
"9530","2023-09-04","Hebrew","produces","MOUTH","פה",13,0
"9531","2023-09-04","Hebrew","produces","MOUTH","פה",14,0
"9532","2023-09-04","Hebrew","produces","MOUTH","פה",15,0
"9533","2023-09-04","Hebrew","produces","MOUTH","פה",16,0.33
"9534","2023-09-04","Hebrew","produces","MOUTH","פה",17,0.67
"9535","2023-09-04","Hebrew","produces","MOUTH","פה",19,0.5
"9536","2023-09-04","Hebrew","produces","MOUTH","פה",20,0.67
"9537","2023-09-04","Hebrew","produces","MOUTH","פה",21,0.75
"9538","2023-09-04","Hebrew","produces","MOUTH","פה",22,1
"9539","2023-09-04","Hebrew","produces","MOUTH","פה",23,0.86
"9540","2023-09-04","Hebrew","produces","MOUTH","פה",24,1
"9541","2023-09-04","Hebrew","produces","MOUTH","פה",25,0.93
"9542","2023-09-04","Hebrew","produces","MOUTH","פה",26,0.89
"9543","2023-09-04","Hebrew","produces","MOUTH","פה",27,0.94
"9544","2023-09-04","Hebrew","produces","MOUTH","פה",28,0.95
"9545","2023-09-04","Hebrew","produces","MOUTH","פה",29,1
"9546","2023-09-04","Hebrew","produces","MOUTH","פה",30,1
"9547","2023-09-04","Hebrew","produces","MOUTH","פה",31,1
"9548","2023-09-04","Hebrew","produces","MOUTH","פה",32,0.94
"9549","2023-09-04","Hebrew","produces","MOUTH","פה",33,0.9
"9550","2023-09-04","Hebrew","produces","MOUTH","פה",34,0.96
"9551","2023-09-04","Hebrew","produces","MOUTH","פה",35,0.78
"9552","2023-09-04","Hebrew","produces","MOUTH","פה",36,0.8
"9553","2023-09-04","Italian","produces","MOUTH","bocca",7,0
"9554","2023-09-04","Italian","produces","MOUTH","bocca",8,0
"9555","2023-09-04","Italian","produces","MOUTH","bocca",9,0
"9556","2023-09-04","Italian","produces","MOUTH","bocca",10,0
"9557","2023-09-04","Italian","produces","MOUTH","bocca",11,0
"9558","2023-09-04","Italian","produces","MOUTH","bocca",12,0.01
"9559","2023-09-04","Italian","produces","MOUTH","bocca",13,0
"9560","2023-09-04","Italian","produces","MOUTH","bocca",14,0.05
"9561","2023-09-04","Italian","produces","MOUTH","bocca",15,0.07
"9562","2023-09-04","Italian","produces","MOUTH","bocca",16,0.04
"9563","2023-09-04","Italian","produces","MOUTH","bocca",17,0.23
"9564","2023-09-04","Italian","produces","MOUTH","bocca",18,0.24
"9565","2023-09-04","Italian","produces","MOUTH","bocca",19,0.5
"9566","2023-09-04","Italian","produces","MOUTH","bocca",20,0.37
"9567","2023-09-04","Italian","produces","MOUTH","bocca",21,0.61
"9568","2023-09-04","Italian","produces","MOUTH","bocca",22,0.65
"9569","2023-09-04","Italian","produces","MOUTH","bocca",23,0.79
"9570","2023-09-04","Italian","produces","MOUTH","bocca",24,0.8
"9571","2023-09-04","Italian","produces","MOUTH","bocca",25,0.92
"9572","2023-09-04","Italian","produces","MOUTH","bocca",26,0.9
"9573","2023-09-04","Italian","produces","MOUTH","bocca",27,0.93
"9574","2023-09-04","Italian","produces","MOUTH","bocca",28,0.98
"9575","2023-09-04","Italian","produces","MOUTH","bocca",29,0.97
"9576","2023-09-04","Italian","produces","MOUTH","bocca",30,0.97
"9577","2023-09-04","Italian","produces","MOUTH","bocca",31,0.95
"9578","2023-09-04","Italian","produces","MOUTH","bocca",32,1
"9579","2023-09-04","Italian","produces","MOUTH","bocca",33,1
"9580","2023-09-04","Italian","produces","MOUTH","bocca",34,1
"9581","2023-09-04","Italian","produces","MOUTH","bocca",35,1
"9582","2023-09-04","Italian","produces","MOUTH","bocca",36,1
"9583","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴",12,0.02
"9584","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴",13,0.04
"9585","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴",14,0
"9586","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴",15,0.07
"9587","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",16,0.15
"9588","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",17,0.38
"9589","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",18,0.41
"9590","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",19,0.55
"9591","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",20,0.62
"9592","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",21,0.76
"9593","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",22,0.83
"9594","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",23,0.88
"9595","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",24,0.9
"9596","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",25,0.91
"9597","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",26,0.93
"9598","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",27,0.96
"9599","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",28,0.96
"9600","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",29,0.97
"9601","2023-09-04","Mandarin (Beijing)","produces","MOUTH","嘴, 嘴（口）",30,0.97
"9602","2023-09-04","Norwegian","produces","MOUTH","munn",8,0.03
"9603","2023-09-04","Norwegian","produces","MOUTH","munn",9,0
"9604","2023-09-04","Norwegian","produces","MOUTH","munn",10,0
"9605","2023-09-04","Norwegian","produces","MOUTH","munn",11,0
"9606","2023-09-04","Norwegian","produces","MOUTH","munn",12,0
"9607","2023-09-04","Norwegian","produces","MOUTH","munn",13,0.02
"9608","2023-09-04","Norwegian","produces","MOUTH","munn",14,0
"9609","2023-09-04","Norwegian","produces","MOUTH","munn",15,0.07
"9610","2023-09-04","Norwegian","produces","MOUTH","munn",16,0.09
"9611","2023-09-04","Norwegian","produces","MOUTH","munn",17,0.21
"9612","2023-09-04","Norwegian","produces","MOUTH","munn",18,0.3
"9613","2023-09-04","Norwegian","produces","MOUTH","munn",19,0.39
"9614","2023-09-04","Norwegian","produces","MOUTH","munn",20,0.57
"9615","2023-09-04","Norwegian","produces","MOUTH","munn",21,0.65
"9616","2023-09-04","Norwegian","produces","MOUTH","munn",22,0.69
"9617","2023-09-04","Norwegian","produces","MOUTH","munn",23,0.75
"9618","2023-09-04","Norwegian","produces","MOUTH","munn",24,0.82
"9619","2023-09-04","Norwegian","produces","MOUTH","munn",25,0.87
"9620","2023-09-04","Norwegian","produces","MOUTH","munn",26,0.89
"9621","2023-09-04","Norwegian","produces","MOUTH","munn",27,0.9
"9622","2023-09-04","Norwegian","produces","MOUTH","munn",28,0.92
"9623","2023-09-04","Norwegian","produces","MOUTH","munn",29,0.93
"9624","2023-09-04","Norwegian","produces","MOUTH","munn",30,0.94
"9625","2023-09-04","Norwegian","produces","MOUTH","munn",31,0.95
"9626","2023-09-04","Norwegian","produces","MOUTH","munn",32,0.96
"9627","2023-09-04","Norwegian","produces","MOUTH","munn",33,0.98
"9628","2023-09-04","Norwegian","produces","MOUTH","munn",34,0.96
"9629","2023-09-04","Norwegian","produces","MOUTH","munn",35,0.99
"9630","2023-09-04","Norwegian","produces","MOUTH","munn",36,0.98
"9631","2023-09-04","Russian","produces","MOUTH","рот",8,0
"9632","2023-09-04","Russian","produces","MOUTH","рот",9,0
"9633","2023-09-04","Russian","produces","MOUTH","рот",10,0
"9634","2023-09-04","Russian","produces","MOUTH","рот",11,0
"9635","2023-09-04","Russian","produces","MOUTH","рот",12,0
"9636","2023-09-04","Russian","produces","MOUTH","рот",13,0.03
"9637","2023-09-04","Russian","produces","MOUTH","рот",14,0.03
"9638","2023-09-04","Russian","produces","MOUTH","рот",15,0.05
"9639","2023-09-04","Russian","produces","MOUTH","рот",16,0.09
"9640","2023-09-04","Russian","produces","MOUTH","рот",17,0.12
"9641","2023-09-04","Russian","produces","MOUTH","рот",18,0.14
"9642","2023-09-04","Russian","produces","MOUTH","рот",19,0.22
"9643","2023-09-04","Russian","produces","MOUTH","рот",20,0.29
"9644","2023-09-04","Russian","produces","MOUTH","рот",21,0.47
"9645","2023-09-04","Russian","produces","MOUTH","рот",22,0.57
"9646","2023-09-04","Russian","produces","MOUTH","рот",23,0.7
"9647","2023-09-04","Russian","produces","MOUTH","рот",24,0.67
"9648","2023-09-04","Russian","produces","MOUTH","рот",25,0.76
"9649","2023-09-04","Russian","produces","MOUTH","рот",26,0.73
"9650","2023-09-04","Russian","produces","MOUTH","рот",27,0.73
"9651","2023-09-04","Russian","produces","MOUTH","рот",28,0.87
"9652","2023-09-04","Russian","produces","MOUTH","рот",29,0.93
"9653","2023-09-04","Russian","produces","MOUTH","рот",30,0.87
"9654","2023-09-04","Russian","produces","MOUTH","рот",31,0.92
"9655","2023-09-04","Russian","produces","MOUTH","рот",32,0.91
"9656","2023-09-04","Russian","produces","MOUTH","рот",33,0.96
"9657","2023-09-04","Russian","produces","MOUTH","рот",34,0.91
"9658","2023-09-04","Russian","produces","MOUTH","рот",35,0.98
"9659","2023-09-04","Russian","produces","MOUTH","рот",36,0.98
"9660","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",8,0.01
"9661","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",9,0.02
"9662","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",10,0.01
"9663","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",11,0.02
"9664","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",12,0.01
"9665","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",13,0.04
"9666","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",14,0.12
"9667","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",15,0.11
"9668","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",16,0.09
"9669","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",17,0.19
"9670","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",18,0.38
"9671","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",19,0.3
"9672","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",20,0.5
"9673","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",21,0.57
"9674","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",22,0.58
"9675","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",23,0.68
"9676","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",24,0.78
"9677","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",25,0.77
"9678","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",26,0.94
"9679","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",27,0.9
"9680","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",28,0.87
"9681","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",29,0.89
"9682","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",30,0.82
"9683","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",31,0.83
"9684","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",32,0.96
"9685","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",33,1
"9686","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",34,0.93
"9687","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",35,0.96
"9688","2023-09-04","Slovak","produces","MOUTH","ústa / pusa",36,0.88
"9689","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",8,0
"9690","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",9,0.02
"9691","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",10,0.01
"9692","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",11,0.01
"9693","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",12,0.04
"9694","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",13,0.06
"9695","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",14,0.04
"9696","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",15,0.07
"9697","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",16,0.24
"9698","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",17,0.31
"9699","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",18,0.39
"9700","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",19,0.57
"9701","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",20,0.62
"9702","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",21,0.58
"9703","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",22,0.68
"9704","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",23,0.68
"9705","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",24,0.76
"9706","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",25,0.85
"9707","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",26,0.83
"9708","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",27,0.95
"9709","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",28,0.81
"9710","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",29,0.91
"9711","2023-09-04","Spanish (Mexican)","produces","MOUTH","boca",30,0.92
"9712","2023-09-04","Swedish","produces","MOUTH","mun",8,0
"9713","2023-09-04","Swedish","produces","MOUTH","mun",9,0
"9714","2023-09-04","Swedish","produces","MOUTH","mun",10,0
"9715","2023-09-04","Swedish","produces","MOUTH","mun",11,0
"9716","2023-09-04","Swedish","produces","MOUTH","mun",12,0.01
"9717","2023-09-04","Swedish","produces","MOUTH","mun",13,0
"9718","2023-09-04","Swedish","produces","MOUTH","mun",14,0.04
"9719","2023-09-04","Swedish","produces","MOUTH","mun",15,0
"9720","2023-09-04","Swedish","produces","MOUTH","mun",16,0.11
"9721","2023-09-04","Swedish","produces","MOUTH","mun",19,0.37
"9722","2023-09-04","Swedish","produces","MOUTH","mun",22,0.58
"9723","2023-09-04","Swedish","produces","MOUTH","mun",25,0.78
"9724","2023-09-04","Swedish","produces","MOUTH","mun",28,0.93
"9725","2023-09-04","Turkish","produces","MOUTH","Ağız",8,0.01
"9726","2023-09-04","Turkish","produces","MOUTH","Ağız",9,0
"9727","2023-09-04","Turkish","produces","MOUTH","Ağız",10,0.01
"9728","2023-09-04","Turkish","produces","MOUTH","Ağız",11,0.03
"9729","2023-09-04","Turkish","produces","MOUTH","Ağız",12,0.01
"9730","2023-09-04","Turkish","produces","MOUTH","Ağız",13,0.02
"9731","2023-09-04","Turkish","produces","MOUTH","Ağız",14,0.03
"9732","2023-09-04","Turkish","produces","MOUTH","Ağız",15,0.02
"9733","2023-09-04","Turkish","produces","MOUTH","Ağız",16,0.14
"9734","2023-09-04","Turkish","produces","MOUTH","Ağız",17,0.21
"9735","2023-09-04","Turkish","produces","MOUTH","Ağız",18,0.2
"9736","2023-09-04","Turkish","produces","MOUTH","Ağız",19,0.41
"9737","2023-09-04","Turkish","produces","MOUTH","Ağız",20,0.47
"9738","2023-09-04","Turkish","produces","MOUTH","Ağız",21,0.42
"9739","2023-09-04","Turkish","produces","MOUTH","Ağız",22,0.52
"9740","2023-09-04","Turkish","produces","MOUTH","Ağız",23,0.61
"9741","2023-09-04","Turkish","produces","MOUTH","Ağız",24,0.6
"9742","2023-09-04","Turkish","produces","MOUTH","Ağız",25,0.69
"9743","2023-09-04","Turkish","produces","MOUTH","Ağız",26,0.76
"9744","2023-09-04","Turkish","produces","MOUTH","Ağız",27,0.78
"9745","2023-09-04","Turkish","produces","MOUTH","Ağız",28,0.8
"9746","2023-09-04","Turkish","produces","MOUTH","Ağız",29,0.82
"9747","2023-09-04","Turkish","produces","MOUTH","Ağız",30,0.9
"9748","2023-09-04","Turkish","produces","MOUTH","Ağız",31,0.85
"9749","2023-09-04","Turkish","produces","MOUTH","Ağız",32,0.89
"9750","2023-09-04","Turkish","produces","MOUTH","Ağız",33,0.95
"9751","2023-09-04","Turkish","produces","MOUTH","Ağız",34,0.96
"9752","2023-09-04","Turkish","produces","MOUTH","Ağız",35,0.95
"9753","2023-09-04","Turkish","produces","MOUTH","Ağız",36,0.95
"9754","2023-09-04","English (British)","produces","MOUTH","mouth",12,0
"9755","2023-09-04","English (British)","produces","MOUTH","mouth",13,0
"9756","2023-09-04","English (British)","produces","MOUTH","mouth",14,0.05
"9757","2023-09-04","English (British)","produces","MOUTH","mouth",15,0.03
"9758","2023-09-04","English (British)","produces","MOUTH","mouth",16,0.09
"9759","2023-09-04","English (British)","produces","MOUTH","mouth",17,0.13
"9760","2023-09-04","English (British)","produces","MOUTH","mouth",18,0.15
"9761","2023-09-04","English (British)","produces","MOUTH","mouth",19,0.33
"9762","2023-09-04","English (British)","produces","MOUTH","mouth",20,0.4
"9763","2023-09-04","English (British)","produces","MOUTH","mouth",21,0.56
"9764","2023-09-04","English (British)","produces","MOUTH","mouth",22,0.57
"9765","2023-09-04","English (British)","produces","MOUTH","mouth",23,0.63
"9766","2023-09-04","English (British)","produces","MOUTH","mouth",24,0.77
"9767","2023-09-04","English (British)","produces","MOUTH","mouth",25,0.67
"9768","2023-09-04","Kigiriama","produces","MOUTH","Milomo",8,0.2
"9769","2023-09-04","Kigiriama","produces","MOUTH","Milomo",9,0
"9770","2023-09-04","Kigiriama","produces","MOUTH","Milomo",10,0
"9771","2023-09-04","Kigiriama","produces","MOUTH","Milomo",11,0
"9772","2023-09-04","Kigiriama","produces","MOUTH","Milomo",12,0
"9773","2023-09-04","Kigiriama","produces","MOUTH","Milomo",13,0
"9774","2023-09-04","Kigiriama","produces","MOUTH","Milomo",14,0
"9775","2023-09-04","Kigiriama","produces","MOUTH","Milomo",15,0
"9776","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",16,0
"9777","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",17,0
"9778","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",18,0.08
"9779","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",19,0.25
"9780","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",20,0.07
"9781","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",21,0
"9782","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",22,0.67
"9783","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",23,0.25
"9784","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",24,1
"9785","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",25,1
"9786","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",26,0.67
"9787","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",27,1
"9788","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",28,0
"9789","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",29,0.6
"9790","2023-09-04","Kigiriama","produces","MOUTH","Mulomo",30,1
"9791","2023-09-04","Czech","produces","MOUTH","pusa",16,0.21
"9792","2023-09-04","Czech","produces","MOUTH","pusa",17,0.17
"9793","2023-09-04","Czech","produces","MOUTH","pusa",18,0.22
"9794","2023-09-04","Czech","produces","MOUTH","pusa",19,0.26
"9795","2023-09-04","Czech","produces","MOUTH","pusa",20,0.42
"9796","2023-09-04","Czech","produces","MOUTH","pusa",21,0.53
"9797","2023-09-04","Czech","produces","MOUTH","pusa",22,0.61
"9798","2023-09-04","Czech","produces","MOUTH","pusa",23,0.52
"9799","2023-09-04","Czech","produces","MOUTH","pusa",24,0.63
"9800","2023-09-04","Czech","produces","MOUTH","pusa",25,0.74
"9801","2023-09-04","Czech","produces","MOUTH","pusa",26,0.77
"9802","2023-09-04","Czech","produces","MOUTH","pusa",27,0.68
"9803","2023-09-04","Czech","produces","MOUTH","pusa",28,0.96
"9804","2023-09-04","Czech","produces","MOUTH","pusa",29,0.82
"9805","2023-09-04","Czech","produces","MOUTH","pusa",30,0.89
"9806","2023-09-04","English (Australian)","produces","MOUTH","mouth",12,0
"9807","2023-09-04","English (Australian)","produces","MOUTH","mouth",13,0.02
"9808","2023-09-04","English (Australian)","produces","MOUTH","mouth",14,0.07
"9809","2023-09-04","English (Australian)","produces","MOUTH","mouth",15,0.06
"9810","2023-09-04","English (Australian)","produces","MOUTH","mouth",16,0.12
"9811","2023-09-04","English (Australian)","produces","MOUTH","mouth",17,0.15
"9812","2023-09-04","English (Australian)","produces","MOUTH","mouth",18,0.23
"9813","2023-09-04","English (Australian)","produces","MOUTH","mouth",19,0.45
"9814","2023-09-04","English (Australian)","produces","MOUTH","mouth",20,0.46
"9815","2023-09-04","English (Australian)","produces","MOUTH","mouth",21,0.53
"9816","2023-09-04","English (Australian)","produces","MOUTH","mouth",22,0.77
"9817","2023-09-04","English (Australian)","produces","MOUTH","mouth",23,0.82
"9818","2023-09-04","English (Australian)","produces","MOUTH","mouth",24,0.8
"9819","2023-09-04","English (Australian)","produces","MOUTH","mouth",25,0.82
"9820","2023-09-04","English (Australian)","produces","MOUTH","mouth",26,0.83
"9821","2023-09-04","English (Australian)","produces","MOUTH","mouth",27,0.86
"9822","2023-09-04","English (Australian)","produces","MOUTH","mouth",28,0.91
